FormattedDate,away_WP,to_WP,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_4,day_5,day_6,midweek,month_1,month_2,month_3,month_4,month_11,month_12,vet_day,thanksgiv,xmas,mlk_day,pres_day,xmas_sat,mlk_sat,xmas_sun,mlk_sun,xmas_fri,mlk_fri,xmas_mon,mlk_mon,spring_break,spring_break_ends,new_24_sq,new_24_cu,new_24_sqrt,ln_new_24,basedepth_sq,basedepth_cu,basedepth_sqrt,ln_basedepth,open_trails_sq,open_trails_cu,open_trails_sqrt,ln_open_trails,open_lifts_sq,open_lifts_cu,open_lifts_sqrt,ln_open_lifts,open_percent_sq,open_percent_cu,open_percent_sqrt,ln_open_percent,tot_snow_sq,tot_snow_cu,tot_snow_sqrt,ln_tot_snow,week_snow_tot_sq,week_snow_tot_cu,week_snow_tot_sqrt,ln_week_snow_tot,2day_snow_tot_sq,2day_snow_tot_cu,2day_snow_tot_sqrt,ln_2day_snow_tot,3day_snow_tot_sq,3day_snow_tot_cu,3day_snow_tot_sqrt,ln_3day_snow_tot,4day_snow_tot_sq,4day_snow_tot_cu,4day_snow_tot_sqrt,ln_4day_snow_tot,5day_snow_tot_sq,5day_snow_tot_cu,5day_snow_tot_sqrt,ln_5day_snow_tot,6day_snow_tot_sq,6day_snow_tot_cu,6day_snow_tot_sqrt,ln_6day_snow_tot,day_0_sq,day_0_cu,day_0_sqrt,ln_day_0,day_4_sq,day_4_cu,day_4_sqrt,ln_day_4,day_5_sq,day_5_cu,day_5_sqrt,ln_day_5,day_6_sq,day_6_cu,day_6_sqrt,ln_day_6,midweek_sq,midweek_cu,midweek_sqrt,ln_midweek,month_1_sq,month_1_cu,month_1_sqrt,ln_month_1,month_2_sq,month_2_cu,month_2_sqrt,ln_month_2,month_3_sq,month_3_cu,month_3_sqrt,ln_month_3,month_4_sq,month_4_cu,month_4_sqrt,ln_month_4,month_11_sq,month_11_cu,month_11_sqrt,ln_month_11,month_12_sq,month_12_cu,month_12_sqrt,ln_month_12,vet_day_sq,vet_day_cu,vet_day_sqrt,ln_vet_day,thanksgiv_sq,thanksgiv_cu,thanksgiv_sqrt,ln_thanksgiv,xmas_sq,xmas_cu,xmas_sqrt,ln_xmas,mlk_day_sq,mlk_day_cu,mlk_day_sqrt,ln_mlk_day,pres_day_sq,pres_day_cu,pres_day_sqrt,ln_pres_day,xmas_sat_sq,xmas_sat_cu,xmas_sat_sqrt,ln_xmas_sat,mlk_sat_sq,mlk_sat_cu,mlk_sat_sqrt,ln_mlk_sat,xmas_sun_sq,xmas_sun_cu,xmas_sun_sqrt,ln_xmas_sun,mlk_sun_sq,mlk_sun_cu,mlk_sun_sqrt,ln_mlk_sun,xmas_fri_sq,xmas_fri_cu,xmas_fri_sqrt,ln_xmas_fri,mlk_fri_sq,mlk_fri_cu,mlk_fri_sqrt,ln_mlk_fri,xmas_mon_sq,xmas_mon_cu,xmas_mon_sqrt,ln_xmas_mon,mlk_mon_sq,mlk_mon_cu,mlk_mon_sqrt,ln_mlk_mon,spring_break_sq,spring_break_cu,spring_break_sqrt,ln_spring_break,spring_break_ends_sq,spring_break_ends_cu,spring_break_ends_sqrt,ln_spring_break_ends
2012-12-27,4022,5183,5088,8.0,45,97.0,21.0,51,63.5,14.0,11.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,64.0,512.0,2.82842712475,2.07944154168,2025,91125,6.7082039325,3.80666248977,9409.0,912673.0,9.8488578018,4.5747109785,441.0,9261.0,4.58257569496,3.04452243772,2601,132651,7.14142842854,3.93182563272,4032.25,256047.875,7.96868872525,4.1510399059,196.0,2744.0,3.74165738677,2.63905732962,121.0,1331.0,3.31662479036,2.3978952728,196.0,2744.0,3.74165738677,2.63905732962,196.0,2744.0,3.74165738677,2.63905732962,196.0,2744.0,3.74165738677,2.63905732962,196.0,2744.0,3.74165738677,2.63905732962,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1,1,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-28,5002,6651,6249,6.0,47,112.0,22.0,57,69.5,20.0,14.0,17.0,20.0,20.0,20.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,36.0,216.0,2.44948974278,1.79175946923,2209,103823,6.8556546004,3.85014760171,12544.0,1404928.0,10.5830052443,4.7184988713,484.0,10648.0,4.69041575982,3.09104245336,3249,185193,7.54983443527,4.04305126783,4830.25,335702.375,8.33666600027,4.24132675257,400.0,8000.0,4.472135955,2.99573227355,196.0,2744.0,3.74165738677,2.63905732962,289.0,4913.0,4.12310562562,2.83321334406,400.0,8000.0,4.472135955,2.99573227355,400.0,8000.0,4.472135955,2.99573227355,400.0,8000.0,4.472135955,2.99573227355,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1,1,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-29,5407,6092,7898,1.0,43,113.0,21.0,57,70.5,21.0,7.0,15.0,18.0,21.0,21.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,1849,79507,6.5574385243,3.76120011569,12769.0,1442897.0,10.6301458127,4.72738781871,441.0,9261.0,4.58257569496,3.04452243772,3249,185193,7.54983443527,4.04305126783,4970.25,350402.625,8.39642781187,4.25561270982,441.0,9261.0,4.58257569496,3.04452243772,49.0,343.0,2.64575131106,1.94591014906,225.0,3375.0,3.87298334621,2.7080502011,324.0,5832.0,4.24264068712,2.8903717579,441.0,9261.0,4.58257569496,3.04452243772,441.0,9261.0,4.58257569496,3.04452243772,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1,1,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-30,5443,4805,8583,0.0,45,115.0,22.0,60,70.5,21.0,1.0,7.0,15.0,18.0,21.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,2025,91125,6.7082039325,3.80666248977,13225.0,1520875.0,10.7238052948,4.74493212836,484.0,10648.0,4.69041575982,3.09104245336,3600,216000,7.74596669241,4.09434456222,4970.25,350402.625,8.39642781187,4.25561270982,441.0,9261.0,4.58257569496,3.04452243772,1.0,1.0,1.0,0.0,49.0,343.0,2.64575131106,1.94591014906,225.0,3375.0,3.87298334621,2.7080502011,324.0,5832.0,4.24264068712,2.8903717579,441.0,9261.0,4.58257569496,3.04452243772,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1,1,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2012-12-31,4031,4050,7945,0.0,42,117.0,22.0,60,70.5,21.0,0.0,1.0,7.0,15.0,18.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,-inf,1764,74088,6.48074069841,3.73766961828,13689.0,1601613.0,10.8166538264,4.7621739348,484.0,10648.0,4.69041575982,3.09104245336,3600,216000,7.74596669241,4.09434456222,4970.25,350402.625,8.39642781187,4.25561270982,441.0,9261.0,4.58257569496,3.04452243772,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,49.0,343.0,2.64575131106,1.94591014906,225.0,3375.0,3.87298334621,2.7080502011,324.0,5832.0,4.24264068712,2.8903717579,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,1,1,1.0,0.0,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2013-01-01,6971,3616,7964,3.0,42,117.0,23.0,60,73.5,21.0,3.0,3.0,4.0,10.0,18.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,9.0,27.0,1.73205080757,1.09861228867,1764,74088,6.48074069841,3.73766961828,13689.0,1601613.0,10.8166538264,4.7621739348,529.0,12167.0,4.79583152331,3.13549421593,3600,216000,7.74596669241,4.09434456222,5402.25,397065.375,8.57321409974,4.29728540622,441.0,9261.0,4.58257569496,3.04452243772,9.0,27.0,1.73205080757,1.09861228867,9.0,27.0,1.73205080757,1.09861228867,16.0,64.0,2.0,1.38629436112,100.0,1000.0,3.16227766017,2.30258509299,324.0,5832.0,4.24264068712,2.8903717579,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2013-01-02,4260,3422,4609,1.0,43,117.0,23.0,60,74.5,19.0,4.0,4.0,4.0,5.0,11.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,0.0,1849,79507,6.5574385243,3.76120011569,13689.0,1601613.0,10.8166538264,4.7621739348,529.0,12167.0,4.79583152331,3.13549421593,3600,216000,7.74596669241,4.09434456222,5550.25,413493.625,8.63133825082,4.31079912539,361.0,6859.0,4.35889894354,2.94443897917,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,25.0,125.0,2.2360679775,1.60943791243,121.0,1331.0,3.31662479036,2.3978952728,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2013-01-03,3783,3768,3771,0.0,43,118.0,23.0,60,74.5,11.0,1.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,1849,79507,6.5574385243,3.76120011569,13924.0,1643032.0,10.8627804912,4.77068462447,529.0,12167.0,4.79583152331,3.13549421593,3600,216000,7.74596669241,4.09434456222,5550.25,413493.625,8.63133825082,4.31079912539,121.0,1331.0,3.31662479036,2.3978952728,1.0,1.0,1.0,0.0,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,25.0,125.0,2.2360679775,1.60943791243,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2013-01-04,4313,5621,3756,0.0,40,118.0,23.0,60,74.5,5.0,0.0,1.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,1600,64000,6.32455532034,3.68887945411,13924.0,1643032.0,10.8627804912,4.77068462447,529.0,12167.0,4.79583152331,3.13549421593,3600,216000,7.74596669241,4.09434456222,5550.25,413493.625,8.63133825082,4.31079912539,25.0,125.0,2.2360679775,1.60943791243,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2013-01-05,5692,5289,5064,0.0,39,123.0,23.0,60,74.5,4.0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,1521,59319,6.2449979984,3.66356164613,15129.0,1860867.0,11.0905365064,4.81218435537,529.0,12167.0,4.79583152331,3.13549421593,3600,216000,7.74596669241,4.09434456222,5550.25,413493.625,8.63133825082,4.31079912539,16.0,64.0,2.0,1.38629436112,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,16.0,64.0,2.0,1.38629436112,16.0,64.0,2.0,1.38629436112,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0,0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2013-01-06,6573,3779,4661,0.0,39,118.0,23.0,60,74.5,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,1521,59319,6.2449979984,3.66356164613,13924.0,1643032.0,10.8627804912,4.77068462447,529.0,12167.0,4.79583152331,3.13549421593,3600,216000,7.74596669241,4.09434456222,5550.25,413493.625,8.63133825082,4.31079912539,16.0,64.0,2.0,1.38629436112,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,16.0,64.0,2.0,1.38629436112,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1.0,1.0,1.0,0.0,0,0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2013-01-07,3051,2336,1867,1.7,39,118.0,23.0,60,76.2,5.7,1.7,1.7,1.7,1.7,2.7,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.89,4.913,1.30384048104,0.530628251062,1521,59319,6.2449979984,3.66356164613,13924.0,1643032.0,10.8627804912,4.77068462447,529.0,12167.0,4.79583152331,3.13549421593,3600,216000,7.74596669241,4.09434456222,5806.44,442450.728,8.72926113712,4.33336146269,32.49,185.193,2.38746727726,1.74046617484,2.89,4.913,1.30384048104,0.530628251062,2.89,4.913,1.30384048104,0.530628251062,2.89,4.913,1.30384048104,0.530628251062,2.89,4.913,1.30384048104,0.530628251062,7.29,19.683,1.64316767252,0.99325177301,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2013-01-08,2328,2210,1152,0.0,38,118.0,20.0,60,76.2,2.7,1.7,1.7,1.7,1.7,1.7,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,1444,54872,6.16441400297,3.63758615973,13924.0,1643032.0,10.8627804912,4.77068462447,400.0,8000.0,4.472135955,2.99573227355,3600,216000,7.74596669241,4.09434456222,5806.44,442450.728,8.72926113712,4.33336146269,7.29,19.683,1.64316767252,0.99325177301,2.89,4.913,1.30384048104,0.530628251062,2.89,4.913,1.30384048104,0.530628251062,2.89,4.913,1.30384048104,0.530628251062,2.89,4.913,1.30384048104,0.530628251062,2.89,4.913,1.30384048104,0.530628251062,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2013-01-09,2386,2336,1034,0.0,38,118.0,20.0,60,76.2,1.7,0.0,1.7,1.7,1.7,1.7,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,1444,54872,6.16441400297,3.63758615973,13924.0,1643032.0,10.8627804912,4.77068462447,400.0,8000.0,4.472135955,2.99573227355,3600,216000,7.74596669241,4.09434456222,5806.44,442450.728,8.72926113712,4.33336146269,2.89,4.913,1.30384048104,0.530628251062,0.0,0.0,0.0,-inf,2.89,4.913,1.30384048104,0.530628251062,2.89,4.913,1.30384048104,0.530628251062,2.89,4.913,1.30384048104,0.530628251062,2.89,4.913,1.30384048104,0.530628251062,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
2013-01-10,2558,2749,984,0.0,38,118.0,19.0,60,76.2,1.7,0.0,0.0,1.7,1.7,1.7,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,-inf,1444,54872,6.16441400297,3.63758615973,13924.0,1643032.0,10.8627804912,4.77068462447,361.0,6859.0,4.35889894354,2.94443897917,3600,216000,7.74596669241,4.09434456222,5806.44,442450.728,8.72926113712,4.33336146269,2.89,4.913,1.30384048104,0.530628251062,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,2.89,4.913,1.30384048104,0.530628251062,2.89,4.913,1.30384048104,0.530628251062,2.89,4.913,1.30384048104,0.530628251062,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0.0,0.0,0.0,-inf,0,0,0.0,-inf,0,0,0.0,-inf
