,away_WP,to_WP,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_4,day_5,day_6,midweek,month_1,month_2,month_3,month_4,month_11,month_12,days_since_start,vet_day,thanksgiv,xmas,mlk_day,pres_day,xmas_sat,mlk_sat,xmas_sun,mlk_sun,xmas_fri,mlk_fri,xmas_mon,mlk_mon,spring_break,new_24_sq,new_24_cu,new_24_sqrt,ln_new_24,basedepth_sq,basedepth_cu,basedepth_sqrt,ln_basedepth,open_trails_sq,open_trails_cu,open_trails_sqrt,ln_open_trails,open_lifts_sq,open_lifts_cu,open_lifts_sqrt,ln_open_lifts,open_percent_sq,open_percent_cu,open_percent_sqrt,ln_open_percent,tot_snow_sq,tot_snow_cu,tot_snow_sqrt,ln_tot_snow,week_snow_tot_sq,week_snow_tot_cu,week_snow_tot_sqrt,ln_week_snow_tot,2day_snow_tot_sq,2day_snow_tot_cu,2day_snow_tot_sqrt,ln_2day_snow_tot,3day_snow_tot_sq,3day_snow_tot_cu,3day_snow_tot_sqrt,ln_3day_snow_tot,4day_snow_tot_sq,4day_snow_tot_cu,4day_snow_tot_sqrt,ln_4day_snow_tot,5day_snow_tot_sq,5day_snow_tot_cu,5day_snow_tot_sqrt,ln_5day_snow_tot,6day_snow_tot_sq,6day_snow_tot_cu,6day_snow_tot_sqrt,ln_6day_snow_tot,days_since_start_sq,days_since_start_cu,days_since_start_sqrt,ln_days_since_start
12/13/12,2058,2280,878,0,27,28,10,10,26.5,18,0,3,3,10,17,0,0,0,0,1,0,0,0,0,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,729,19683,5.196152423,3.295836866,784,21952,5.291502622,3.33220451,100,1000,3.16227766,2.302585093,100,1000,3.16227766,2.302585093,702.25,18609.625,5.14781507,3.277144733,324,5832,4.242640687,2.890371758,0,0,0,#NAME?,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,100,1000,3.16227766,2.302585093,289,4913,4.123105626,2.833213344,729,19683,5.196152423,3.295836866
12/14/12,2104,3676,2450,0,26,34,10,10,26.5,17,0,0,3,3,10,0,1,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,676,17576,5.099019514,3.258096538,1156,39304,5.830951895,3.526360525,100,1000,3.16227766,2.302585093,100,1000,3.16227766,2.302585093,702.25,18609.625,5.14781507,3.277144733,289,4913,4.123105626,2.833213344,0,0,0,#NAME?,0,0,0,#NAME?,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,100,1000,3.16227766,2.302585093,784,21952,5.291502622,3.33220451
12/15/12,3083,3662,3029,2,25,37,11,11,28.5,12,2,2,2,5,5,0,0,1,0,0,0,0,0,0,0,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1.414213562,0.693147181,625,15625,5,3.218875825,1369,50653,6.08276253,3.610917913,121,1331,3.31662479,2.397895273,121,1331,3.31662479,2.397895273,812.25,23149.125,5.338539126,3.349904087,144,1728,3.464101615,2.48490665,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,841,24389,5.385164807,3.36729583
12/16/12,4333,2646,1342,6,30,38,11,11,34.5,11,8,8,8,8,11,0,0,0,1,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,216,2.449489743,1.791759469,900,27000,5.477225575,3.401197382,1444,54872,6.164414003,3.63758616,121,1331,3.31662479,2.397895273,121,1331,3.31662479,2.397895273,1190.25,41063.625,5.873670062,3.540959324,121,1331,3.31662479,2.397895273,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,121,1331,3.31662479,2.397895273,900,27000,5.477225575,3.401197382
12/17/12,2316,2006,1032,4,32,39,11,11,38.5,15,10,12,12,12,12,1,0,0,0,0,0,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,2,1.386294361,1024,32768,5.656854249,3.465735903,1521,59319,6.244997998,3.663561646,121,1331,3.31662479,2.397895273,121,1331,3.31662479,2.397895273,1482.25,57066.625,6.204836823,3.650658241,225,3375,3.872983346,2.708050201,100,1000,3.16227766,2.302585093,144,1728,3.464101615,2.48490665,144,1728,3.464101615,2.48490665,144,1728,3.464101615,2.48490665,144,1728,3.464101615,2.48490665,961,29791,5.567764363,3.433987204
12/18/12,1899,2206,1339,8,36,42,11,15,46.5,20,12,18,20,20,20,0,0,0,0,1,0,0,0,0,0,1,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,512,2.828427125,2.079441542,1296,46656,6,3.583518938,1764,74088,6.480740698,3.737669618,121,1331,3.31662479,2.397895273,225,3375,3.872983346,2.708050201,2162.25,100544.625,6.819090848,3.839452313,400,8000,4.472135955,2.995732274,144,1728,3.464101615,2.48490665,324,5832,4.242640687,2.890371758,400,8000,4.472135955,2.995732274,400,8000,4.472135955,2.995732274,400,8000,4.472135955,2.995732274,1024,32768,5.656854249,3.465735903
12/19/12,2044,2217,1512,2,43,52,11,17,48.5,22,10,14,20,22,22,0,0,0,0,1,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1.414213562,0.693147181,1849,79507,6.557438524,3.761200116,2704,140608,7.211102551,3.951243719,121,1331,3.31662479,2.397895273,289,4913,4.123105626,2.833213344,2352.25,114084.125,6.964194139,3.881563798,484,10648,4.69041576,3.091042453,100,1000,3.16227766,2.302585093,196,2744,3.741657387,2.63905733,400,8000,4.472135955,2.995732274,484,10648,4.69041576,3.091042453,484,10648,4.69041576,3.091042453,1089,35937,5.744562647,3.496507561
12/20/12,2886,3276,1902,1,42,54,13,27,49.5,23,3,11,15,21,23,0,0,0,0,1,0,0,0,0,0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1764,74088,6.480740698,3.737669618,2916,157464,7.348469228,3.988984047,169,2197,3.605551275,2.564949357,729,19683,5.196152423,3.295836866,2450.25,121287.375,7.03562364,3.90197267,529,12167,4.795831523,3.135494216,9,27,1.732050808,1.098612289,121,1331,3.31662479,2.397895273,225,3375,3.872983346,2.708050201,441,9261,4.582575695,3.044522438,529,12167,4.795831523,3.135494216,1156,39304,5.830951895,3.526360525
12/21/12,3244,5032,3690,0,40,80,15,50,49.5,23,1,3,11,15,21,0,1,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1600,64000,6.32455532,3.688879454,6400,512000,8.94427191,4.382026635,225,3375,3.872983346,2.708050201,2500,125000,7.071067812,3.912023005,2450.25,121287.375,7.03562364,3.90197267,529,12167,4.795831523,3.135494216,1,1,1,0,9,27,1.732050808,1.098612289,121,1331,3.31662479,2.397895273,225,3375,3.872983346,2.708050201,441,9261,4.582575695,3.044522438,1225,42875,5.916079783,3.555348061
12/22/12,3570,5142,5262,0,38,86.5,16,50,49.5,21,0,1,3,11,15,0,0,1,0,0,0,0,0,0,0,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1444,54872,6.164414003,3.63758616,7482.25,647214.625,9.300537619,4.460144414,256,4096,4,2.772588722,2500,125000,7.071067812,3.912023005,2450.25,121287.375,7.03562364,3.90197267,441,9261,4.582575695,3.044522438,0,0,0,#NAME?,1,1,1,0,9,27,1.732050808,1.098612289,121,1331,3.31662479,2.397895273,225,3375,3.872983346,2.708050201,1296,46656,6,3.583518938
12/23/12,3989,3784,5057,0,37,87,16,50,49.5,15,0,0,1,3,11,0,0,0,1,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1369,50653,6.08276253,3.610917913,7569,658503,9.327379053,4.465908119,256,4096,4,2.772588722,2500,125000,7.071067812,3.912023005,2450.25,121287.375,7.03562364,3.90197267,225,3375,3.872983346,2.708050201,0,0,0,#NAME?,0,0,0,#NAME?,1,1,1,0,9,27,1.732050808,1.098612289,121,1331,3.31662479,2.397895273,1369,50653,6.08276253,3.610917913
12/24/12,3259,3069,4867,0,36,90,16,50,49.5,11,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1296,46656,6,3.583518938,8100,729000,9.486832981,4.49980967,256,4096,4,2.772588722,2500,125000,7.071067812,3.912023005,2450.25,121287.375,7.03562364,3.90197267,121,1331,3.31662479,2.397895273,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,1,1,1,0,9,27,1.732050808,1.098612289,1444,54872,6.164414003,3.63758616
12/25/12,2526,2573,4914,3,37,94,17,51,52.5,6,3,3,3,3,4,0,0,0,0,1,0,0,0,0,0,1,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,1.732050808,1.098612289,1369,50653,6.08276253,3.610917913,8836,830584,9.695359715,4.543294782,289,4913,4.123105626,2.833213344,2601,132651,7.141428429,3.931825633,2756.25,144703.125,7.245688373,3.96081317,36,216,2.449489743,1.791759469,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,16,64,2,1.386294361,1521,59319,6.244997998,3.663561646
12/26/12,4084,5026,5856,3,39,95,21,51,55.5,7,6,6,6,6,6,0,0,0,0,1,0,0,0,0,0,1,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,27,1.732050808,1.098612289,1521,59319,6.244997998,3.663561646,9025,857375,9.746794345,4.553876892,441,9261,4.582575695,3.044522438,2601,132651,7.141428429,3.931825633,3080.25,170953.875,7.449832213,4.016383021,49,343,2.645751311,1.945910149,36,216,2.449489743,1.791759469,36,216,2.449489743,1.791759469,36,216,2.449489743,1.791759469,36,216,2.449489743,1.791759469,36,216,2.449489743,1.791759469,1600,64000,6.32455532,3.688879454
12/27/12,4022,5183,7017,8,45,97,21,51,63.5,14,11,14,14,14,14,0,0,0,0,1,0,0,0,0,0,1,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64,512,2.828427125,2.079441542,2025,91125,6.708203933,3.80666249,9409,912673,9.848857802,4.574710979,441,9261,4.582575695,3.044522438,2601,132651,7.141428429,3.931825633,4032.25,256047.875,7.968688725,4.151039906,196,2744,3.741657387,2.63905733,121,1331,3.31662479,2.397895273,196,2744,3.741657387,2.63905733,196,2744,3.741657387,2.63905733,196,2744,3.741657387,2.63905733,196,2744,3.741657387,2.63905733,1681,68921,6.403124237,3.713572067
12/28/12,5002,6651,8666,6,47,112,22,57,69.5,20,14,17,20,20,20,0,1,0,0,0,0,0,0,0,0,1,42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,36,216,2.449489743,1.791759469,2209,103823,6.8556546,3.850147602,12544,1404928,10.58300524,4.718498871,484,10648,4.69041576,3.091042453,3249,185193,7.549834435,4.043051268,4830.25,335702.375,8.336666,4.241326753,400,8000,4.472135955,2.995732274,196,2744,3.741657387,2.63905733,289,4913,4.123105626,2.833213344,400,8000,4.472135955,2.995732274,400,8000,4.472135955,2.995732274,400,8000,4.472135955,2.995732274,1764,74088,6.480740698,3.737669618
12/29/12,5407,6092,9351,1,43,113,21,57,70.5,21,7,15,18,21,21,0,0,1,0,0,0,0,0,0,0,1,43,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1849,79507,6.557438524,3.761200116,12769,1442897,10.63014581,4.727387819,441,9261,4.582575695,3.044522438,3249,185193,7.549834435,4.043051268,4970.25,350402.625,8.396427812,4.25561271,441,9261,4.582575695,3.044522438,49,343,2.645751311,1.945910149,225,3375,3.872983346,2.708050201,324,5832,4.242640687,2.890371758,441,9261,4.582575695,3.044522438,441,9261,4.582575695,3.044522438,1849,79507,6.557438524,3.761200116
12/30/12,5443,4805,8713,0,45,115,22,60,70.5,21,1,7,15,18,21,0,0,0,1,0,0,0,0,0,0,1,44,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,#NAME?,2025,91125,6.708203933,3.80666249,13225,1520875,10.72380529,4.744932128,484,10648,4.69041576,3.091042453,3600,216000,7.745966692,4.094344562,4970.25,350402.625,8.396427812,4.25561271,441,9261,4.582575695,3.044522438,1,1,1,0,49,343,2.645751311,1.945910149,225,3375,3.872983346,2.708050201,324,5832,4.242640687,2.890371758,441,9261,4.582575695,3.044522438,1936,85184,6.633249581,3.784189634
12/31/12,4031,4050,8732,0,42,117,22,60,70.5,21,0,1,7,15,18,1,0,0,0,0,0,0,0,0,0,1,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#NAME?,1764,74088,6.480740698,3.737669618,13689,1601613,10.81665383,4.762173935,484,10648,4.69041576,3.091042453,3600,216000,7.745966692,4.094344562,4970.25,350402.625,8.396427812,4.25561271,441,9261,4.582575695,3.044522438,0,0,0,#NAME?,1,1,1,0,49,343,2.645751311,1.945910149,225,3375,3.872983346,2.708050201,324,5832,4.242640687,2.890371758,2025,91125,6.708203933,3.80666249
1/1/13,6971,3616,5377,3,42,117,23,60,73.5,21,3,3,4,10,18,0,0,0,0,1,1,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,1.732050808,1.098612289,1764,74088,6.480740698,3.737669618,13689,1601613,10.81665383,4.762173935,529,12167,4.795831523,3.135494216,3600,216000,7.745966692,4.094344562,5402.25,397065.375,8.5732141,4.297285406,441,9261,4.582575695,3.044522438,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,16,64,2,1.386294361,100,1000,3.16227766,2.302585093,324,5832,4.242640687,2.890371758,2116,97336,6.782329983,3.828641396
1/2/13,4260,3422,4539,1,43,117,23,60,74.5,19,4,4,4,5,11,0,0,0,0,1,1,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1849,79507,6.557438524,3.761200116,13689,1601613,10.81665383,4.762173935,529,12167,4.795831523,3.135494216,3600,216000,7.745966692,4.094344562,5550.25,413493.625,8.631338251,4.310799125,361,6859,4.358898944,2.944438979,16,64,2,1.386294361,16,64,2,1.386294361,16,64,2,1.386294361,25,125,2.236067978,1.609437912,121,1331,3.31662479,2.397895273,2209,103823,6.8556546,3.850147602
1/3/13,3783,3768,4524,0,43,118,23,60,74.5,11,1,4,4,4,5,0,0,0,0,1,1,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1849,79507,6.557438524,3.761200116,13924,1643032,10.86278049,4.770684624,529,12167,4.795831523,3.135494216,3600,216000,7.745966692,4.094344562,5550.25,413493.625,8.631338251,4.310799125,121,1331,3.31662479,2.397895273,1,1,1,0,16,64,2,1.386294361,16,64,2,1.386294361,16,64,2,1.386294361,25,125,2.236067978,1.609437912,2304,110592,6.92820323,3.871201011
1/4/13,4313,5621,5832,0,40,118,23,60,74.5,5,0,1,4,4,4,0,1,0,0,0,1,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1600,64000,6.32455532,3.688879454,13924,1643032,10.86278049,4.770684624,529,12167,4.795831523,3.135494216,3600,216000,7.745966692,4.094344562,5550.25,413493.625,8.631338251,4.310799125,25,125,2.236067978,1.609437912,0,0,0,#NAME?,1,1,1,0,16,64,2,1.386294361,16,64,2,1.386294361,16,64,2,1.386294361,2401,117649,7,3.891820298
1/5/13,5692,5289,5429,0,39,123,23,60,74.5,4,0,0,1,4,4,0,0,1,0,0,1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1521,59319,6.244997998,3.663561646,15129,1860867,11.09053651,4.812184355,529,12167,4.795831523,3.135494216,3600,216000,7.745966692,4.094344562,5550.25,413493.625,8.631338251,4.310799125,16,64,2,1.386294361,0,0,0,#NAME?,0,0,0,#NAME?,1,1,1,0,16,64,2,1.386294361,16,64,2,1.386294361,2500,125000,7.071067812,3.912023005
1/6/13,6573,3779,2635,0,39,118,23,60,74.5,4,0,0,0,1,4,0,0,0,1,0,1,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1521,59319,6.244997998,3.663561646,13924,1643032,10.86278049,4.770684624,529,12167,4.795831523,3.135494216,3600,216000,7.745966692,4.094344562,5550.25,413493.625,8.631338251,4.310799125,16,64,2,1.386294361,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,1,1,1,0,16,64,2,1.386294361,2601,132651,7.141428429,3.931825633
1/7/13,3051,2336,1920,1.7,39,118,23,60,76.2,5.7,1.7,1.7,1.7,1.7,2.7,1,0,0,0,0,1,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,4.913,1.303840481,0.530628251,1521,59319,6.244997998,3.663561646,13924,1643032,10.86278049,4.770684624,529,12167,4.795831523,3.135494216,3600,216000,7.745966692,4.094344562,5806.44,442450.728,8.729261137,4.333361463,32.49,185.193,2.387467277,1.740466175,2.89,4.913,1.303840481,0.530628251,2.89,4.913,1.303840481,0.530628251,2.89,4.913,1.303840481,0.530628251,2.89,4.913,1.303840481,0.530628251,7.29,19.683,1.643167673,0.993251773,2704,140608,7.211102551,3.951243719
1/8/13,2328,2210,1802,0,38,118,20,60,76.2,2.7,1.7,1.7,1.7,1.7,1.7,0,0,0,0,1,1,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1444,54872,6.164414003,3.63758616,13924,1643032,10.86278049,4.770684624,400,8000,4.472135955,2.995732274,3600,216000,7.745966692,4.094344562,5806.44,442450.728,8.729261137,4.333361463,7.29,19.683,1.643167673,0.993251773,2.89,4.913,1.303840481,0.530628251,2.89,4.913,1.303840481,0.530628251,2.89,4.913,1.303840481,0.530628251,2.89,4.913,1.303840481,0.530628251,2.89,4.913,1.303840481,0.530628251,2809,148877,7.280109889,3.970291914
1/9/13,2386,2336,1752,0,38,118,20,60,76.2,1.7,0,1.7,1.7,1.7,1.7,0,0,0,0,1,1,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1444,54872,6.164414003,3.63758616,13924,1643032,10.86278049,4.770684624,400,8000,4.472135955,2.995732274,3600,216000,7.745966692,4.094344562,5806.44,442450.728,8.729261137,4.333361463,2.89,4.913,1.303840481,0.530628251,0,0,0,#NAME?,2.89,4.913,1.303840481,0.530628251,2.89,4.913,1.303840481,0.530628251,2.89,4.913,1.303840481,0.530628251,2.89,4.913,1.303840481,0.530628251,2916,157464,7.348469228,3.988984047
1/10/13,2558,2749,1943,0,38,118,19,60,76.2,1.7,0,0,1.7,1.7,1.7,0,0,0,0,1,1,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1444,54872,6.164414003,3.63758616,13924,1643032,10.86278049,4.770684624,361,6859,4.358898944,2.944438979,3600,216000,7.745966692,4.094344562,5806.44,442450.728,8.729261137,4.333361463,2.89,4.913,1.303840481,0.530628251,0,0,0,#NAME?,0,0,0,#NAME?,2.89,4.913,1.303840481,0.530628251,2.89,4.913,1.303840481,0.530628251,2.89,4.913,1.303840481,0.530628251,3025,166375,7.416198487,4.007333185
1/11/13,2599,4453,3797,0,37,118,19,60,76.2,1.7,0,0,0,1.7,1.7,0,1,0,0,0,1,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1369,50653,6.08276253,3.610917913,13924,1643032,10.86278049,4.770684624,361,6859,4.358898944,2.944438979,3600,216000,7.745966692,4.094344562,5806.44,442450.728,8.729261137,4.333361463,2.89,4.913,1.303840481,0.530628251,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,2.89,4.913,1.303840481,0.530628251,2.89,4.913,1.303840481,0.530628251,3136,175616,7.483314774,4.025351691
1/12/13,3147,3457,4107,6,42,118,23,60,82.2,7.7,6,6,6,6,7.7,0,0,1,0,0,1,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,216,2.449489743,1.791759469,1764,74088,6.480740698,3.737669618,13924,1643032,10.86278049,4.770684624,529,12167,4.795831523,3.135494216,3600,216000,7.745966692,4.094344562,6756.84,555412.248,9.066421565,4.409155302,59.29,456.533,2.774887385,2.041220329,36,216,2.449489743,1.791759469,36,216,2.449489743,1.791759469,36,216,2.449489743,1.791759469,36,216,2.449489743,1.791759469,59.29,456.533,2.774887385,2.041220329,3249,185193,7.549834435,4.043051268
1/13/13,5051,2393,1449,1,43,119,19,60,83.2,8.7,7,7,7,7,7,0,0,0,1,0,1,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1849,79507,6.557438524,3.761200116,14161,1685159,10.90871211,4.779123493,361,6859,4.358898944,2.944438979,3600,216000,7.745966692,4.094344562,6922.24,575930.368,9.121403401,4.421247348,75.69,658.503,2.949576241,2.163323026,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,3364,195112,7.615773106,4.060443011
1/14/13,2060,1698,1087,0,42,117,19,60,83.2,7,1,7,7,7,7,1,0,0,0,0,1,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1764,74088,6.480740698,3.737669618,13689,1601613,10.81665383,4.762173935,361,6859,4.358898944,2.944438979,3600,216000,7.745966692,4.094344562,6922.24,575930.368,9.121403401,4.421247348,49,343,2.645751311,1.945910149,1,1,1,0,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,3481,205379,7.681145748,4.077537444
1/15/13,1830,1781,1038,0,42,119,19,60,83.2,7,0,1,7,7,7,0,0,0,0,1,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1764,74088,6.480740698,3.737669618,14161,1685159,10.90871211,4.779123493,361,6859,4.358898944,2.944438979,3600,216000,7.745966692,4.094344562,6922.24,575930.368,9.121403401,4.421247348,49,343,2.645751311,1.945910149,0,0,0,#NAME?,1,1,1,0,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,3600,216000,7.745966692,4.094344562
1/16/13,2255,2405,1188,1,42,119,19,60,84.2,8,1,1,2,8,8,0,0,0,0,1,1,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1764,74088,6.480740698,3.737669618,14161,1685159,10.90871211,4.779123493,361,6859,4.358898944,2.944438979,3600,216000,7.745966692,4.094344562,7089.64,596947.688,9.176055798,4.433194921,64,512,2.828427125,2.079441542,1,1,1,0,1,1,1,0,4,8,1.414213562,0.693147181,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,3721,226981,7.810249676,4.110873864
1/17/13,2393,2981,1776,0,42,120,19,60,84.2,8,1,1,1,2,8,0,0,0,0,1,1,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1764,74088,6.480740698,3.737669618,14400,1728000,10.95445115,4.787491743,361,6859,4.358898944,2.944438979,3600,216000,7.745966692,4.094344562,7089.64,596947.688,9.176055798,4.433194921,64,512,2.828427125,2.079441542,1,1,1,0,1,1,1,0,1,1,1,0,4,8,1.414213562,0.693147181,64,512,2.828427125,2.079441542,3844,238328,7.874007874,4.127134385
1/18/13,3096,6813,5493,0,42,120,18,62,84.2,8,0,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,63,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,#NAME?,1764,74088,6.480740698,3.737669618,14400,1728000,10.95445115,4.787491743,324,5832,4.242640687,2.890371758,3844,238328,7.874007874,4.127134385,7089.64,596947.688,9.176055798,4.433194921,64,512,2.828427125,2.079441542,0,0,0,#NAME?,1,1,1,0,1,1,1,0,1,1,1,0,4,8,1.414213562,0.693147181,3969,250047,7.937253933,4.143134726
1/19/13,4526,6207,7174,0,41,120,18,62,84.2,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,64,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,#NAME?,1681,68921,6.403124237,3.713572067,14400,1728000,10.95445115,4.787491743,324,5832,4.242640687,2.890371758,3844,238328,7.874007874,4.127134385,7089.64,596947.688,9.176055798,4.433194921,4,8,1.414213562,0.693147181,0,0,0,#NAME?,0,0,0,#NAME?,1,1,1,0,1,1,1,0,1,1,1,0,4096,262144,8,4.158883083
1/20/13,6446,4043,4771,0,41,120,23,65,84.2,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,65,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,#NAME?,1681,68921,6.403124237,3.713572067,14400,1728000,10.95445115,4.787491743,529,12167,4.795831523,3.135494216,4225,274625,8.062257748,4.17438727,7089.64,596947.688,9.176055798,4.433194921,1,1,1,0,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,1,1,1,0,1,1,1,0,4225,274625,8.062257748,4.17438727
1/21/13,6284,2727,1214,0,40,120,23,65,84.2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,66,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,#NAME?,1600,64000,6.32455532,3.688879454,14400,1728000,10.95445115,4.787491743,529,12167,4.795831523,3.135494216,4225,274625,8.062257748,4.17438727,7089.64,596947.688,9.176055798,4.433194921,1,1,1,0,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,1,1,1,0,4356,287496,8.124038405,4.189654742
1/22/13,2344,2016,886,0,40,121,18,70,84.2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1600,64000,6.32455532,3.688879454,14641,1771561,11,4.795790546,324,5832,4.242640687,2.890371758,4900,343000,8.366600265,4.248495242,7089.64,596947.688,9.176055798,4.433194921,1,1,1,0,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,4489,300763,8.185352772,4.204692619
1/23/13,2055,2134,965,0,40,121,18,70,84.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1600,64000,6.32455532,3.688879454,14641,1771561,11,4.795790546,324,5832,4.242640687,2.890371758,4900,343000,8.366600265,4.248495242,7089.64,596947.688,9.176055798,4.433194921,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,4624,314432,8.246211251,4.219507705
1/24/13,1998,2529,1496,0,39,121,18,70,84.2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,1521,59319,6.244997998,3.663561646,14641,1771561,11,4.795790546,324,5832,4.242640687,2.890371758,4900,343000,8.366600265,4.248495242,7089.64,596947.688,9.176055798,4.433194921,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,0,0,0,#NAME?,4761,328509,8.306623863,4.234106505
