,away_WP,to_WP,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_1,day_2,day_3,day_4,day_5,day_6,month_1,month_2,month_3,month_4,month_11,month_12,vet_day,thanksgiv,xmas,new_years,mlk_day,pres_day,new_years_sat,mlk_sat,new_years_sun,mlk_sun,new_years_fri,mlk_fri,new_years_mon,mlk_mon,spring_break,spring_break_ends
1/11/14,5209,5669,4807,7,52,134,23,94,129,19.5,8,15,18,18,19,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/12/14,5925,2439,5267,0,52,132,23,93,129,23,12,12,15,18,18,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/13/14,2427,1877,1781,9,55,133,21,94,138,19,7,16,21,24,27,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/14/14,1719,1646,1231,4,56,141,21,99,142,27,9,13,20,25,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/14,2541,2596,1158,1,58,141,17,99,143,31,13,14,14,21,26,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/14,2457,3021,1213,0,50,138,20,97,143,29,5,5,14,14,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/17/14,2994,7369,1777,0,49,134,20,94,143,26,1,1,5,14,14,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/18/14,5263,6432,6152,0,47,134,23,94,143,21,0,0,1,5,14,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/14,5486,3158,7321,0,47,134,23,94,143,14,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/14,6929,3011,4993,0,47,141,24,99,143,14,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/14,2440,2152,1075,0,47,142,23,100,143,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/22/14,2152,2199,787,0,45,142,19,100,143,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/14,1835,2579,834,0,45,134,19,94,143,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/24/14,2423,6463,1578,0,45,134,19,94,143,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/25/14,4597,5286,5618,0,44,134,20,94,143,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/26/14,7747,3245,6307,0,44,134,23,94,143,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/27/14,2136,1563,1805,1,44,142,18,100,144,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/14,2190,2164,1232,11,56,127,18,89,155,1,1,12,12,12,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/29/14,2221,2389,1206,0,56,127,18,89,155,12,12,12,12,12,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/30/14,1810,3045,1374,11,60,121,18,85,166,12,11,22,23,23,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/31/14,2734,5773,2609,13,69,127.5,20.5,89.5,185,23,11,24,35,36,36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/1/14,4589,4853,5648,4,70,135,25,94,196,36,24,28,28,39,40,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/2/14,6075,2815,5912,2,72,135,23,94,198,40,17,19,30,30,41,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/3/14,2948,2066,2652,0,67,135,20,95,198,42,6,6,19,30,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/4/14,1734,1710,1770,2,66,135,20,95,200,41,2,4,8,21,32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/14,1791,1863,1746,2,66,143,20,100,202,32,2,4,6,10,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/6/14,1759,2542,1818,3,66,143,20,100,205,34,4,7,7,9,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/7/14,2663,6546,2601,4,70,143,20,100,209,26,5,9,11,11,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/8/14,4366,4934,6484,4,70,143,20,100,213,17,7,11,13,15,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/9/14,7308,3037,7052,6,73,143,23,100,219,17,8,14,17,19,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/10/14,2229,1459,2781,8,76,143,20,100,227,21,10,18,22,25,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/11/14,2527,2329,2011,3,76,143,20,100,230,29,14,17,21,25,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/12/14,2333,2522,1813,0,77,143,20,100,230,30,11,11,17,21,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/13/14,2269,3704,2002,6,80,143,20,100,236,28,3,9,17,23,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/14/14,3309,8141,3437,7,83,143,19,100,243,31,6,13,16,24,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/15/14,3978,5451,8269,1,83,134,24,100,244,34,13,14,14,17,25,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/16/14,6620,4056,9742,0,83,135,24,95,244,31,8,8,14,14,17,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/17/14,7157,2865,7178,2,80,135,24,95,246,25,1,3,10,16,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/18/14,3092,2398,2886,0,75,143,20,100,246,19,2,2,3,10,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/19/14,2342,2415,2192,0,72,140,20,98,246,16,2,2,2,3,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/20/14,2157,2948,2265,6,77,135,20,95,252,16,0,6,8,8,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/21/14,2758,6916,3056,2.2,77,135,20,95,252,16,6,8.2,8.2,10.2,10.2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/22/14,4690,5230,7214,1,74,135,25,95,253,11.2,8.2,9.2,9.2,9.2,11.2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/23/14,8470,3714,7754,7,76,135,23,95,260,11.2,3.2,10.2,16.2,16.2,16.2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/24/14,3124,2144,2998,0,78,142,20,100,260,18.2,8,8,10.2,16.2,16.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/25/14,1925,1924,2018,0,77,142,20,100,260,16.2,7,7,8,10.2,16.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/26/14,2379,2542,2017,1.5,75,142,20,100,262,16.2,0,1.5,8.5,9.5,11.7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/27/14,2420,3124,2180,0,74,135,19,95,263,17.7,1.5,1.5,1.5,8.5,9.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/28/14,3099,7066,2884,7,78,135,19,95,270,11.7,1.5,8.5,8.5,8.5,15.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/1/14,4356,4820,6851,2,79,135,25,95,272,16.5,7,9,10.5,10.5,10.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/2/14,4766,0,2085,7,83,135,24,95,279,17.5,9,16,16,17.5,17.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/3/14,733,0,1352,1,82,143,19,100,280,17.5,9,10,17,17,18.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/4/14,2095,2073,1330,1,82,143,19,100,281,18.5,8,9,11,18,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/5/14,2494,2624,1460,5,82,143,19,100,286,19.5,2,7,14,16,23,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/6/14,2552,3310,2218,0,81,135,19,95,286,23,6,6,7,14,16,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/14,2513,4381,4086,1,78,135,19,95,287,23,5,6,7,8,15,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/14,4836,6809,6059,12,87,135,19,95,299,17,1,13,18,19,20,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/9/14,2615,0,3444,0,87,135,23,95,299,27,13,13,13,18,19,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/10/14,2960,2666,3150,0,87,135,23,95,299,20,12,12,13,13,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/11/14,1917,1870,3103,2,89,135,20,95,301,19,0,2,14,15,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/12/14,2819,2849,3133,1.5,89,135,19,95,303,20,2,3.5,3.5,15.5,16.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/13/14,2904,3142,3371,0,85,135,19,95,304,16.5,3.5,3.5,3.5,3.5,15.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/14/14,3684,6110,5797,0,83,135,21,95,304,16.5,1.5,1.5,3.5,3.5,3.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/14,4129,4834,6502,0,82,135,21,95,304,15.5,0,0,1.5,3.5,3.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/14,6787,3842,3557,1,82,135,23,95,305,3.5,0,1,1,2.5,4.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/17/14,2760,2396,3193,0,82,135,19,95,305,4.5,1,1,1,1,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/14,2189,2058,3062,4,85,135,19,95,309,4.5,1,5,5,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/19/14,2782,2684,2964,2,84,135,20,95,311,6.5,4,6,7,7,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/20/14,2865,3046,3145,0,83,141,20,99,311,7,6,6,6,7,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/14,3167,5548,5526,0,81,141,20,99,311,7,2,2,6,6,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/22/14,3945,4736,6317,0,80,141,25,99,311,7,0,0,2,6,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/23/14,6321,4035,4031,5,82,141,22,99,316,7,0,5,5,7,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/24/14,3265,2865,3631,1.7,82,141,22,99,316,11,5,6.7,6.7,6.7,8.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/25/14,3174,2987,3444,0,83,141,22,99,316,12.7,6.7,6.7,6.7,6.7,6.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/26/14,3243,3150,3351,0,80,141,22,99,316,8.7,1.7,1.7,6.7,6.7,6.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/27/14,2888,3281,3744,4,80,141,22,99,320,6.7,0,4,5.7,10.7,10.7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/28/14,3961,5555,5338,5,85,141,24,99,325,10.7,4,9,9,10.7,15.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/29/14,4536,4106,4908,1,84,141,24,99,326,15.7,9,10,10,10,11.7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/30/14,5884,2728,1752,0,84,141,23,99,326,16.7,6,6,10,10,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/31/14,2510,1928,1170,5,85,143,20,100,331,11.7,1,6,11,15,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/1/14,2073,1928,1025,1,85,143,19,100,332,15,5,6,7,12,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/2/14,2076,2159,1108,1,87,143,20,100,333,16,6,7,7,8,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/3/14,2279,2587,1416,10,93,143,19,100,343,17,2,12,17,17,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/4/14,3264,4728,2880,3,94,143,19,100,346,23,11,14,15,20,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/5/14,3306,3493,3067,0,90,143,24,100,346,21,13,13,14,15,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/6/14,4968,2660,759,3,91,143,23,100,349,20,3,6,16,17,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/7/14,2187,1686,258,2,92,143,19,100,351,23,3,5,8,18,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/8/14,1854,1779,183,1,92,143,19,100,352,20,5,6,6,9,19,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/9/14,1901,1940,222,0,90,143,19,100,352,20,3,3,6,6,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/10/14,1855,2145,512,0,84,143,19,100,352,19,1,1,3,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/11/14,2195,3641,1958,0,83,143,19,100,352,9,0,0,1,3,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/12/14,2812,3308,2454,0,82,143,23,100,352,6,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/13/14,4024,2222,652,1,81,143,22,100,353,6,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/14,2176,1671,147,3,81,143,19,100,356,4,1,4,4,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/15/14,1822,1746,71,0,81,143,19,100,356,5,4,4,4,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/16/14,1678,1657,50,2,81,143,19,100,358,4,3,5,6,6,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/17/14,1836,2231,445,0,81,143,19,100,358,6,2,2,5,6,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/18/14,2434,4299,2310,0,81,143,19,100,358,6,2,2,2,5,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/19/14,2864,3389,2835,0,78,143,22,100,358,6,0,0,2,2,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/20/14,4505,2044,374,1,78,143,21,100,359,6,0,1,1,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/21/14,2493,1748,-371,0,77,108,8,76,360,6,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/22/14,1686,1590,-467,0,77,112,8,79,360,3,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/23/14,1642,1601,-508,0,77,112,9,79,360,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/24/14,1704,1911,-301,1,91,112,9,79,361,1,0,1,1,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/25/14,1956,2930,673,0,75,101,8,71,361,2,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/26/14,2306,2641,1008,0,75,95,8,67,361,2,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/16/14,3390,1489,236,10,18,5,4,4,10,9.1,11.3,12.6,13.9,15.2,16.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/17/14,1716,1493,13,0,18,6,4,5,10,9.1,10,12.6,13.9,15.2,16.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/18/14,1544,1531,0,0,18,7,4,1,10,9.1,0,10,13.9,15.2,16.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/19/14,1702,1714,12,0,18,8,4,6,10,9.1,0,0,10,15.2,16.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/20/14,1692,1861,181,0,18,11,4,8,10,9.1,0,0,0,10,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/21/14,1965,3287,1503,0,18,11,4,8,10,9.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/22/14,2360,3125,2268,0,18,12,4,9,10,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/23/14,2857,1940,1351,6,18,12,4,9,16,6,6,6,6,6,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/24/14,1952,1965,1364,4,22,12,4,9,20,10,10,10,10,10,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/25/14,2010,2337,1691,2.666666667,22,12,4,9,23,12.66666667,6.666666667,12.66666667,12.66666667,12.66666667,12.66666667,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/26/14,2654,4467,3504,8,31,26,8,19,31,20.66666667,10.66666667,14.66666667,20.66666667,20.66666667,20.66666667,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/27/14,1843,2738,4399,0,30,26,8,19,31,20.66666667,8,10.66666667,14.66666667,20.66666667,20.66666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/28/14,3906,5106,5599,0,29,43,18,31,31,20.66666667,0,8,10.66666667,14.66666667,14.66666667,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/29/14,5075,3274,3798,0,27,44,18,31,31,20.66666667,0,0,8,10.66666667,10.66666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/30/14,5192,1914,520,0,26,43,18,31,31,14.66666667,0,0,0,8,8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/1/14,1995,1564,89,0,25,43,18,31,31,10.66666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/2/14,1694,1688,83,0,24,43,18,31,31,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/3/14,1676,1725,132,0,24,43,18,31,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/4/14,1765,2024,391,0,23,43,15,31,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/5/14,2008,3937,2320,0,22,43,15,31,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/14,3818,4376,2878,1,22,43,18,31,32,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/7/14,4686,2455,647,0,22,43,18,31,32,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/8/14,1941,1680,386,0,22,43,16,31,32,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/9/14,1745,1673,314,0,22,43,15,31,32,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/10/14,1860,1869,323,0,22,43,15,31,32,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/11/14,1918,2112,517,0,22,48,15,34,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/12/14,2146,3909,2280,0,21,47,15,33,32,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/13/14,3287,3720,2713,0,21,63,20,45,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/14/14,4191,2490,1012,5.5,23,68,19,46.5,37,5.5,5.5,5.5,5.5,5.5,5.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/15/14,2765,2395,642,12,37,71,19,50,49,17.5,17.5,17.5,17.5,17.5,17.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/14,2183,2228,687,1,34,77,16,54,50,18.5,13,18.5,18.5,18.5,18.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
