COUNTSTATIONID,COUNTDATE,COUNTDIR,HOUR0,HOUR1,HOUR2,HOUR3,HOUR4,HOUR5,HOUR6,HOUR7,HOUR8,HOUR9,HOUR10,HOUR11,HOUR12,HOUR13,HOUR14,HOUR15,HOUR16,HOUR17,HOUR18,HOUR19,HOUR20,HOUR21,HOUR22,HOUR23,FormattedDate
000240,20140414,S,41,27,19,29,20,55,132,377,816,651,434,516,489,504,506,542,589,631,427,311,232,181,128,83,04/14/2014
000240,20140415,P,31,20,19,8,26,89,180,411,575,554,543,552,584,575,627,680,747,727,475,260,208,149,101,63,04/15/2014
000240,20140415,S,28,29,30,13,16,54,163,485,576,578,557,533,537,525,539,565,690,689,484,346,266,187,138,64,04/15/2014
000240,20140416,P,27,21,19,14,25,74,174,406,541,499,540,538,561,582,537,595,725,757,446,243,198,190,93,70,04/16/2014
000240,20140416,S,39,22,27,15,13,63,153,450,604,509,538,527,539,502,515,572,657,671,484,349,272,205,129,75,04/16/2014
000240,20140417,P,27,26,21,14,15,61,156,390,568,531,579,571,564,540,570,658,775,744,508,305,259,192,122,80,04/17/2014
000240,20140417,S,49,20,22,6,15,50,174,480,647,546,546,563,569,514,583,562,662,729,560,428,341,304,175,111,04/17/2014
000240,20140418,P,42,37,19,27,19,58,140,385,509,591,630,617,639,668,690,733,916,1191,758,437,328,253,151,122,04/18/2014
000240,20140418,S,67,33,27,18,14,48,163,514,754,636,755,711,844,968,932,785,733,807,630,460,386,316,184,116,04/18/2014
000240,20140419,P,38,65,34,24,20,48,115,249,406,534,664,682,632,570,702,624,894,930,549,354,227,200,139,83,04/19/2014
000240,20140419,S,68,37,24,14,15,37,108,308,561,563,639,657,625,770,816,660,616,552,358,308,243,209,136,95,04/19/2014
000240,20140420,P,51,29,27,32,18,48,93,218,458,565,667,740,624,547,553,505,515,437,351,249,198,143,91,55,04/20/2014
000240,20140420,S,84,34,21,18,13,72,99,239,351,355,400,393,416,459,432,439,464,399,352,269,260,191,126,68,04/20/2014
000240,20140421,P,30,17,16,16,31,89,202,548,612,526,597,580,671,676,696,706,776,765,473,284,203,169,78,58,04/21/2014
000240,20140421,S,42,37,27,15,8,47,167,499,658,663,673,587,600,558,668,579,635,705,471,342,278,176,114,71,04/21/2014
000240,20140422,P,30,20,9,13,39,75,194,544,594,511,529,584,586,673,644,682,785,753,427,247,187,135,67,50,04/22/2014
000240,20140422,S,41,18,15,14,11,56,152,506,717,638,567,567,569,552,521,648,615,680,444,357,231,190,93,62,04/22/2014
000240,20140423,P,24,13,8,14,22,51,190,576,614,517,578,546,575,621,614,663,781,813,432,232,208,141,93,49,04/23/2014
000240,20140423,S,33,15,9,8,10,49,172,526,731,620,597,549,528,531,502,652,586,726,493,377,286,181,99,66,04/23/2014
000240,20140424,P,19,13,14,13,21,69,198,538,606,513,437,533,619,626,668,721,838,791,495,246,181,149,80,57,04/24/2014
000240,20140424,S,41,23,13,16,11,40,193,554,670,596,608,641,575,572,507,605,666,662,465,437,296,205,137,70,04/24/2014
000240,20140425,P,31,18,10,12,23,60,167,552,557,504,519,538,597,624,695,786,1013,788,467,334,215,175,123,84,04/25/2014
000240,20140425,S,36,30,17,11,10,48,157,524,705,597,644,697,652,669,660,760,704,724,623,520,386,297,195,149,04/25/2014
000240,20140426,P,34,30,28,15,19,45,120,217,409,479,515,543,594,644,768,737,734,562,436,258,188,121,116,95,04/26/2014
000240,20140426,S,60,35,15,16,13,33,126,258,490,580,643,697,670,584,620,569,578,485,389,331,280,184,121,138,04/26/2014
000240,20140427,P,40,37,30,24,17,26,65,128,292,409,559,610,765,650,626,645,683,448,319,210,153,91,69,40,04/27/2014
000240,20140427,S,70,30,20,18,27,28,64,201,424,483,474,511,438,418,424,324,401,321,275,201,122,118,57,50,04/27/2014
000240,20140428,P,18,19,11,14,28,71,194,507,561,502,512,545,552,574,528,602,567,624,366,200,155,125,61,45,04/28/2014
000240,20140428,S,22,16,13,10,9,40,146,436,582,520,454,471,476,494,582,531,568,661,393,252,195,131,97,47,04/28/2014
000240,20140429,P,21,10,10,15,27,63,178,528,543,467,445,518,494,504,499,562,679,676,426,219,145,110,57,34,04/29/2014
000240,20140429,S,30,17,13,9,9,37,170,425,606,427,389,423,457,532,435,678,630,597,407,306,186,190,118,56,04/29/2014
000240,20140430,P,18,12,5,14,26,52,177,547,555,475,502,513,530,562,513,582,646,739,418,225,173,112,57,50,04/30/2014
000240,20140430,S,29,23,18,9,6,36,154,457,631,467,476,486,498,519,514,597,665,638,462,310,246,153,81,58,04/30/2014
000240,20140501,P,23,19,15,12,18,67,168,507,569,501,537,554,558,531,527,508,711,723,389,261,171,132,43,36,05/01/2014
000240,20140501,S,40,24,15,10,14,45,179,513,586,443,445,485,483,499,510,629,610,670,498,326,295,195,80,64,05/01/2014
000240,20140502,P,11,19,6,10,19,60,172,545,548,508,530,595,614,547,621,645,724,659,396,253,200,130,87,68,05/02/2014
000240,20140502,S,37,19,12,10,6,37,152,523,617,405,445,509,517,589,601,720,661,716,545,394,306,204,148,112,05/02/2014
000240,20140503,P,32,21,14,11,20,38,106,215,332,442,520,497,482,455,443,468,445,384,380,223,179,117,96,74,05/03/2014
000240,20140503,S,42,36,21,10,12,30,87,214,279,271,358,404,487,513,535,500,505,431,361,291,261,181,129,93,05/03/2014
000240,20140504,P,61,22,20,7,16,36,69,157,332,449,553,528,586,503,439,470,403,333,247,175,138,83,56,30,05/04/2014
000240,20140504,S,59,18,22,10,10,25,73,143,185,239,305,379,453,452,433,425,410,428,355,266,234,162,87,55,05/04/2014
000240,20140505,P,20,18,14,20,32,74,176,536,512,457,496,539,534,565,480,523,570,709,391,209,180,95,67,52,05/05/2014
000240,20140505,S,30,18,20,8,23,39,178,493,602,436,403,420,493,509,558,561,650,612,391,276,243,163,95,56,05/05/2014
000240,20140506,P,15,14,9,11,24,65,189,565,589,519,476,556,539,462,505,505,662,747,389,238,150,97,71,33,05/06/2014
000240,20140506,S,26,17,11,8,10,45,201,502,650,460,395,455,457,502,477,661,625,672,376,293,256,171,100,58,05/06/2014
000240,20141218,P,29,22,17,15,25,90,200,561,643,590,617,581,689,660,727,852,1001,753,491,296,244,209,145,111,12/18/2014
000240,20141218,S,55,32,15,11,16,57,246,681,964,771,687,677,664,666,714,855,896,896,668,405,314,262,187,130,12/18/2014
000240,20141219,P,59,39,19,23,22,84,187,556,626,634,609,692,753,851,937,1082,1175,841,596,343,314,232,171,117,12/19/2014
000240,20141219,S,54,37,27,15,23,75,222,677,1070,991,853,805,854,737,799,963,1020,920,718,535,504,406,273,190,12/19/2014
000240,20141220,P,51,50,27,22,20,53,138,273,501,617,729,744,641,817,945,1110,1114,827,517,358,303,246,174,127,12/20/2014
000240,20141220,S,116,67,37,23,16,51,187,611,1070,925,860,781,792,803,873,981,981,877,598,488,346,345,230,146,12/20/2014
000240,20141221,P,67,42,35,29,32,55,131,262,532,690,762,662,688,611,718,673,758,472,351,215,191,143,104,80,12/21/2014
000240,20141221,S,95,54,28,25,15,40,132,511,869,737,630,593,618,618,581,594,616,497,388,284,209,164,107,57,12/21/2014
000240,20141222,P,37,24,21,12,30,80,155,352,487,440,514,466,502,729,681,811,938,855,421,262,209,147,135,91,12/22/2014
000240,20141222,S,60,31,26,26,29,61,115,438,930,811,525,440,537,550,591,647,695,685,444,338,335,188,130,76,12/22/2014
000240,20141223,P,38,18,21,21,29,93,192,413,560,695,743,858,825,906,1056,1174,1064,972,567,398,290,197,143,99,12/23/2014
000240,20141223,S,55,19,18,22,22,66,228,556,1020,994,862,818,743,825,905,908,968,829,671,460,351,297,210,134,12/23/2014
000240,20141224,P,44,37,20,19,22,83,217,404,618,691,743,828,844,848,908,930,950,691,499,289,240,198,173,110,12/24/2014
000240,20141224,S,81,48,29,15,12,85,222,586,896,917,866,802,794,810,875,874,851,780,494,435,332,238,206,113,12/24/2014
000240,20141225,P,54,26,21,15,21,38,91,168,275,328,377,408,484,556,589,726,689,439,319,237,199,159,123,76,12/25/2014
000240,20141225,S,56,35,15,14,12,35,98,309,587,564,548,494,435,468,552,564,529,427,328,297,248,246,195,99,12/25/2014
000240,20141226,P,42,23,18,18,26,69,170,371,573,722,807,833,577,786,823,975,963,672,501,394,252,203,193,105,12/26/2014
000240,20141226,S,56,33,19,21,19,56,179,511,762,799,849,726,740,846,927,1049,1095,938,714,512,400,297,270,130,12/26/2014
000240,20141227,P,63,45,26,27,39,47,185,342,582,770,971,911,860,910,921,1103,1161,911,620,460,319,278,191,134,12/27/2014
000240,20141227,S,90,62,32,28,15,47,176,555,931,911,912,821,838,823,997,1069,1121,939,772,555,361,315,249,142,12/27/2014
000240,20141228,P,63,35,39,20,27,58,134,316,583,801,851,761,673,729,727,824,907,805,516,416,307,204,161,102,12/28/2014
000240,20141228,S,95,32,34,25,13,50,146,496,832,832,755,732,731,735,856,820,820,703,547,410,341,249,177,91,12/28/2014
000240,20141229,P,42,32,21,20,33,95,194,464,664,710,747,781,830,854,906,1005,1203,1100,620,380,277,256,205,125,12/29/2014
000240,20141229,S,43,43,28,16,23,84,207,615,998,1073,863,846,852,829,888,966,1023,850,699,469,318,263,173,92,12/29/2014
000240,20141230,P,49,24,28,25,28,71,211,427,650,709,834,826,897,913,955,1042,1192,966,641,444,305,234,190,62,12/30/2014
000240,20141230,S,65,75,36,29,23,79,233,643,917,881,889,893,903,939,927,1028,1156,977,716,543,368,319,231,113,12/30/2014
000240,20141231,P,66,34,24,20,42,94,206,438,638,748,839,743,833,875,997,1093,1183,1107,575,346,271,385,213,187,12/31/2014
000240,20141231,S,77,48,32,28,29,77,234,633,1167,1178,1039,907,959,974,1000,1118,1195,1064,763,616,596,317,308,179,12/31/2014
